Дата,Кол-во комнат,Адрес,Год постройки,Этаж,Площадь (кв.м),Цена,Unnamed: 7
12.04,3-комнатная квартира,"Советский районул. Дунаева, д. 17 Информация о доме",2011.0,"3 / 10 эт., кирпич","103,1 / 61,6 / 14,2",31 200 000 руб.302 619 руб./м²от 370 449 руб./мес.,
12.04,5-комнатная квартира,"Советский район ЖК Подкова на Панинаул. Бориса Панина, д. 7 к5 Информация о доме",2014.0,"13 / 15 эт., блок+утеплитель",138 / 76 / 18,29 900 000 руб.216 667 руб./м²от 355 014 руб./мес.,
,,,,,,,
12.04,1-комнатная квартира,"Ленинский район ЖК Аквамаринул. Окская, д. 1 Информация о доме",2017.0,"7 / 25 эт., блок+утеплитель","37,5 / 16,1 / 10,1",7 100 000 руб.189 333 руб./м²от 84 301 руб./мес.,
12.04,2-комнатная квартира,"Московский районул. Черняховского, д. 15 Информация о доме",1963.0,"3 / 5 эт., панель","46 / 32,1 / 5,5брежн.",5 490 000 руб.119 348 руб./м²от 65 185 руб./мес.,
12.04,2-комнатная квартира,"Советский район Лапшихаул. Надежды Сусловой, д. 4 к4 Информация о доме",1979.0,"7 / 9 эт., панель","38,4 / 22,6 / 6",6 550 000 руб.170 573 руб./м²от 77 771 руб./мес.,
12.04,1-комнатная квартира,"Нижегородский район ЖК Дом с террасамиул. Максима Горького, д. 45 Информация о доме",2020.0,"2 / 6 эт., блок+утеплитель","62 / 28,64 / 15",19 990 000 руб.322 419 руб./м²от 237 349 руб./мес.,
12.04,1-комнатная квартира,"Автозаводский район Соцгород 5просп. Кирова, д. 8 Информация о доме",1957.0,"5 / 5 эт., кирпич","40,4 / 18 / 7стал.",5 500 000 руб.136 139 руб./м²от 65 304 руб./мес.,
12.04,5-комнатная квартира,"Нижегородский районул. Обозная, д. 4 Информация о доме",2005.0,"4 / 6 эт., кирпич","160 / 76,2 / 32,8",35 000 000 руб.218 750 руб./м²от 415 568 руб./мес.,
12.04,2-комнатная квартира,"Московский районул. Ярошенко, д. 3 Информация о доме",1958.0,"5 / 5 эт., кирпич","63,1 / 33,1 / 9,1стал.",5 500 000 руб.87 163 руб./м²от 65 304 руб./мес.,
12.04,1-комнатная квартира,"Автозаводский район микрорайон Водный мирул. Янки Купалы, д. 28 Информация о доме",2010.0,"4 / 10 эт., панель","29,04 / 15,09 / 6",5 500 000 руб.189 394 руб./м²от 65 304 руб./мес.,
12.04,3-комнатная квартира,"Канавинский район 4-й микрорайон Мещерское озероул. Сергея Акимова, д. 39 Информация о доме",1981.0,"7 / 9 эт., панель","60,7 / 44,5 / 7,1",8 850 000 руб.145 799 руб./м²от 105 079 руб./мес.,
,,,,,,,
12.04,2-комнатная квартира,"Канавинский район Шпальныйул. Витебская, д. 33 Информация о доме",1962.0,"4 / 5 эт., кирпич","42,6 / 30,7 / 5,9хрущ.",5 300 000 руб.124 413 руб./м²от 62 929 руб./мес.,
12.04,2-комнатная квартира,"Ленинский район микрорайон Молитовкаул. Перекопская, д. 10 Информация о доме",1975.0,"2 / 9 эт., панель",44 / 28 / 7,5 350 000 руб.121 591 руб./м²от 63 523 руб./мес.,
12.04,1-комнатная квартира,"Нижегородский район ЖК Корицаул. Александра Хохлова, д. 7 Информация о доме",2024.0,"1 / 19 эт., блок+утеплитель","42,9 / 14,1 / 15,3",7 650 000 руб.178 322 руб./м²от 90 831 руб./мес.,
12.04,1-комнатная квартира,"Нижегородский районсл. Верхнепечёрская, д. 57",2012.0,"2 / 4 эт., кирпич",40 / 30 / 5,4 500 000 руб.112 500 руб./м²от 53 430 руб./мес.,
12.04,1-комнатная квартира,"Нижегородский районул. Суетинская, д. 14 Информация о доме",1966.0,"9 / 9 эт., кирпич","33 / 16,8 / 7",8 300 000 руб.251 515 руб./м²от 98 549 руб./мес.,
12.04,3-комнатная квартира,"Нижегородский районул. Донецкая, д. 9 Информация о доме",1974.0,"1 / 9 эт., панель","49,7 / 34,2 / 5,8",8 500 000 руб.171 026 руб./м²от 100 924 руб./мес.,
12.04,2-комнатная квартира,"Новинский сельсовет ЖК Солнечныйдеревня Кусаковка, ул. Полевая, д. 58",,"1 / 3 эт., панель","46,6 / 26 / 10",6 200 000 руб.133 047 руб./м²от 73 615 руб./мес.,
,,,,,,,
12.04,2-комнатная квартира,"Советский районул. Генкиной, д. 20 Информация о доме",1950.0,"1 / 2 эт., кирпич","54,4 / 35,3 / 7,1народн. стр.",4 300 000 руб.79 044 руб./м²от 51 056 руб./мес.,
12.04,1-комнатная квартира,"Автозаводский районпросп. Молодёжный, 101",2027.0,"4 / 18 эт., монолитный железобетон","34 / 11 / 14,6",5 435 988 руб.159 882 руб./м²от 64 544 руб./мес.,
12.04,2-комнатная квартира,"Автозаводский район микрорайон Северныйул. Переходникова, д. 5А Информация о доме",1990.0,"10 / 12 эт., панель","51,02 / 27,8 / 7",6 500 000 руб.127 401 руб./м²от 77 177 руб./мес.,
12.04,1-комнатная квартира,"Автозаводский район микрорайон Водный мирул. Янки Купалы, д. 34 Информация о доме",2009.0,"15 / 17 эт., блок+утеплитель","42,05 / 21,3 / 9,08",6 900 000 руб.164 090 руб./м²от 81 926 руб./мес.,
12.04,1-комнатная квартира,"Канавинский район микрорайон Гордеевскийш. Московское, д. 31а Информация о доме",2015.0,"2 / 12 эт., кирпич","39,5 / 16 / 11",9 900 000 руб.250 633 руб./м²от 117 546 руб./мес.,
12.04,2-комнатная квартира,"Автозаводский район микрорайон Югб-р Южный, д. 19 Информация о доме",2016.0,"8 / 19 эт., блок+утеплитель","65,7 / 38,4 / 12,4",11 990 000 руб.182 496 руб./м²от 142 362 руб./мес.,
12.04,2-комнатная квартира,"Приокский район ЖК Гагаринские высотыпросп. Гагарина, д. 101 к2 Информация о доме",2014.0,"16 / 25 эт., блок+утеплитель","58,9 / 29,8 / 12,7",12 000 000 руб.203 735 руб./м²от 142 481 руб./мес.,
,,,,,,,
12.04,3-комнатная квартира,"Советский районул. Ижорская, д. 52 Информация о доме",1978.0,"6 / 9 эт., кирпич","53,8 / 36,6 / 7",8 790 000 руб.163 383 руб./м²от 104 367 руб./мес.,
12.04,1-комнатная квартира,"Канавинский район 5-й микрорайон Мещерское озероул. Сергея Акимова, д. 50 Информация о доме",2024.0,"3 / 22 эт., кирпич","38,5 / 20,3 / 10,2",10 815 000 руб.280 909 руб./м²от 128 411 руб./мес.,
12.04,1-комнатная квартира,"Канавинский район 5-й микрорайон Мещерское озероул. Сергея Акимова, д. 50 Информация о доме",2024.0,"18 / 22 эт., кирпич","38,5 / 20,3 / 10,2",11 938 500 руб.310 091 руб./м²от 141 750 руб./мес.,
12.04,1-комнатная квартира,"Канавинский район 5-й микрорайон Мещерское озероул. Сергея Акимова, д. 50 Информация о доме",2024.0,"3 / 22 эт., кирпич","38,5 / 20,3 / 10,2",9 285 000 руб.241 169 руб./м²от 110 244 руб./мес.,
12.04,2-комнатная квартира,"Автозаводский районул. Коломенская, д. 4 Информация о доме",1959.0,"3 / 3 эт., шлакоблок","38,6 / 27,2 / 5,5народн. стр.",4 200 000 руб.108 808 руб./м²от 49 868 руб./мес.,
